Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-10-12,141.51,143.23,143.25,141.04,73.04M,-0.91%,141.51,73040000.0,141.97400000000002,147.2846,-0.009103003991317249,0.011610233426400662,38.53065539112052,-1.6971203059052016,149.16265020913875,138.52434979086127
2021-10-13,140.91,141.24,141.4,139.2,78.76M,-0.42%,140.91,78760000.0,141.78199999999998,147.15560000000002,-0.004239983040067785,0.011415800521569335,34.03451995685003,-1.7283093373031875,148.31067847211295,138.56432152788705
2021-10-14,143.76,142.11,143.88,141.51,69.91M,2.02%,143.76,69910000.0,142.00799999999998,147.0918,0.020225675963380763,0.012842720526211205,42.582159624413165,-1.505698927859413,147.36595416746616,139.0060458325338
2021-10-15,144.84,143.77,144.9,143.51,67.94M,0.75%,144.84,67940000.0,142.227,147.0474,0.0075125208681137146,0.012809757554521529,48.727796447431594,-1.2279762546158963,147.16150448049612,139.08849551950388
2021-10-18,146.55,143.45,146.84,143.16,85.59M,1.18%,146.55,85590000.0,142.96800000000002,147.0556,0.011806130903065482,0.009199890384173527,62.15932914046121,-0.8599829778055437,147.62042623587763,138.99057376412236
2021-10-19,148.76,147.01,149.17,146.55,76.38M,1.51%,148.76,76380000.0,143.733,147.109,0.015080177413851814,0.009303214007562502,64.55571919489438,-0.3855724848309876,148.5297991721722,138.6142008278278
2021-10-20,149.26,148.7,149.75,148.12,58.42M,0.34%,149.26,58420000.0,144.459,147.18220000000002,0.0033611185802635557,0.009315546383152502,69.85670419651991,0.030396676158545688,149.23577962629284,138.24922037370717
2021-10-21,149.48,148.81,149.64,147.87,61.42M,0.15%,149.48,61420000.0,145.078,147.25459999999998,0.001473938094600058,0.009258894543098507,68.3503492745835,0.37350189714851467,149.7932447611301,137.9567552388699
2021-10-22,148.69,149.69,150.18,148.64,58.88M,-0.53%,148.69,58880000.0,145.65699999999998,147.25060000000002,-0.005284987958255272,0.009506335006430557,80.05034612964134,0.5750401540819894,150.12154574263894,137.80545425736108
2021-10-25,148.64,148.68,149.37,147.62,50.72M,-0.03%,148.64,50720000.0,146.23999999999998,147.2414,-0.00033627009213810233,0.009490821722185341,76.9506084466714,0.7223987296956125,150.60748113873393,137.6465188612661
2021-10-26,149.32,149.33,150.84,149.01,60.89M,0.46%,149.32,60890000.0,147.021,147.2054,0.00457481162540363,0.008294976614072278,76.59883720930232,0.8838631552653169,151.28434137058514,137.71065862941487
2021-10-27,148.85,149.36,149.73,148.49,56.09M,-0.31%,148.85,56090000.0,147.815,147.17860000000002,-0.0031476024645057388,0.008159757712315795,71.48377125193201,0.9628012305092284,151.80439909328382,137.79260090671616
2021-10-28,152.57,149.82,153.16,149.72,100.08M,2.50%,152.57,100080000.0,148.696,147.3028,0.024991602284178738,0.009188080152228243,79.71727105101408,1.3104273438141263,152.98201441676306,137.72198558323694
2021-10-29,149.8,147.21,149.94,146.41,124.95M,-1.82%,149.8,124950000.0,149.19199999999998,147.3648,-0.0181556007078717,0.01190363543410809,68.44327176781006,1.3468816793799476,153.47526962668536,137.94373037331462
2021-11-01,148.96,148.99,149.7,147.8,74.59M,-0.56%,148.96,74590000.0,149.433,147.3802,-0.005607476635514086,0.011816572115540123,70.14602487831267,1.2930851425226138,153.4413911199201,138.95960888007986
