Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-10-19,308.23,308.35,309.3,307.22,17.68M,0.31%,308.23,17680000.0,298.871,296.66380000000004,0.0030589996420320453,0.008163877304491448,77.34145791017828,2.549825153220411,310.22910133810586,278.8488986618941
2021-10-20,307.41,309.21,309.7,306.11,16.54M,-0.27%,307.41,16540000.0,300.30100000000004,297.0832,-0.0026603510365635907,0.008039375924885347,79.60511033681762,3.007520948350191,311.6177194982098,278.3432805017902
2021-10-21,310.76,307.17,311.02,306.36,16.92M,1.09%,310.76,16920000.0,301.892,297.5594,0.010897498454832233,0.00826690177594311,77.61346251912283,3.5990772442684147,313.52607840399764,277.55492159600226
2021-10-22,309.16,310.4,311.09,307.8,17.45M,-0.51%,309.16,17450000.0,303.323,297.9464,-0.005148667782211236,0.008778168290820742,87.39592305483782,3.8938968237568474,314.96413208442675,277.0978679155734
2021-10-25,308.13,309.36,309.4,306.46,17.55M,-0.33%,308.13,17550000.0,304.713,298.252,-0.0033316082287490056,0.008893148912350537,82.05892088712343,3.998340690036855,316.3886299156694,277.06937008433056
2021-10-26,310.11,311.0,312.39,308.6,28.11M,0.64%,310.11,28110000.0,306.43600000000004,298.56219999999996,0.006425859215266394,0.00828121078555222,80.53160919540227,4.192553511879737,317.5526397672016,278.5643602327984
2021-10-27,323.17,316.0,326.1,316.0,52.59M,4.21%,323.17,52590000.0,309.122,299.164,0.04211408854922438,0.014184373058542496,86.15934627170579,5.338759528857793,321.34814165277044,278.68585834722955
2021-10-28,324.35,324.32,324.87,321.36,26.30M,0.37%,324.35,26300000.0,311.28200000000004,299.83639999999997,0.0036513290218771477,0.013488363568757341,86.56420426375803,6.270074675733895,324.3144084783947,279.96259152160525
2021-10-29,331.62,324.13,332.0,323.9,34.77M,2.24%,331.62,34770000.0,314.023,300.53340000000003,0.022414058887004762,0.014296424686323816,89.78506065120236,7.508226717580044,329.16290703000124,279.3660929699989
2021-11-01,329.37,331.36,331.49,326.37,27.07M,-0.68%,329.37,27070000.0,316.231,301.0336,-0.0067848742536638085,0.015094128898772732,88.09772395072042,8.21323784190298,331.7942219999168,281.3607780000832
2021-11-02,333.13,330.31,333.45,330.0,26.49M,1.14%,333.13,26490000.0,318.721,301.6032,0.01141573306615662,0.015079105219880921,88.17917876399835,8.971941852789541,335.1920989143239,282.3999010856761
2021-11-03,334.0,333.9,334.9,330.65,21.50M,0.26%,334.0,21500000.0,321.38,302.23080000000004,0.0026115930717738323,0.01475763054486956,86.6354044548652,9.5335254299481,338.4283428412156,283.2526571587843
2021-11-04,336.44,332.89,336.54,329.51,23.99M,0.73%,336.44,23990000.0,323.948,302.9194,0.007305389221556879,0.014734500979426511,86.93559477423794,10.059512273249595,341.67788221468544,284.1621177853146
2021-11-05,336.06,338.51,338.79,334.42,22.57M,-0.11%,336.06,22570000.0,326.63800000000003,303.6588,-0.001129473308762341,0.01438461058149614,85.14537014414856,10.326658520585568,344.1888135065134,285.77218649348663
2021-11-08,336.99,337.3,337.65,334.44,20.90M,0.28%,336.99,20900000.0,329.524,304.4042,0.0027673629708979686,0.013951444384569708,85.14173998044969,10.492466452024416,346.1910424992115,288.0459575007886
2021-11-09,335.95,337.11,338.72,334.53,21.31M,-0.31%,335.95,21310000.0,332.108,305.0514,-0.003086144989465578,0.014467169755970394,84.68643655809427,10.41983772079243,347.1406004029821,291.403399597018
2021-11-10,330.8,334.57,334.63,329.92,25.50M,-1.53%,330.8,25500000.0,332.871,305.6298,-0.01532966215210585,0.010268124800707535,73.3348858872846,9.833364068450692,347.09466712660986,294.8983328733902
2021-11-11,332.43,331.25,333.77,330.51,16.85M,0.49%,332.43,16850000.0,333.679,306.2418,0.004927448609431728,0.010293530000136742,77.07703048638581,9.391843525237618,347.565778110772,297.395221889228
2021-11-12,336.72,333.92,337.23,333.79,23.83M,1.29%,336.72,23830000.0,334.18899999999996,306.9532,0.01290497247540845,0.008540584151431883,80.92147955872812,9.281115538102199,348.4073765258816,299.8046234741184
2021-11-15,336.07,337.54,337.88,334.03,16.72M,-0.19%,336.07,16719999.999999998,334.85900000000004,307.6518,-0.0019303872653837484,0.008142216425766046,78.90868596881955,9.03674329133679,349.04904354909877,302.04095645090115
2021-11-16,339.51,335.68,340.67,335.51,20.89M,1.02%,339.51,20890000.0,335.497,308.4384,0.010235962745856586,0.007998644701790814,73.15759637188202,9.016716678727562,349.9142643045425,304.3037356954576
2021-11-17,339.12,338.94,342.19,338.0,19.05M,-0.11%,339.12,19050000.0,336.009,309.2166,-0.001148714323583988,0.008051138800997094,71.41200347926932,8.86716059558671,350.0994561157183,307.2895438842816
2021-11-18,341.27,338.18,342.45,337.12,22.46M,0.63%,341.27,22460000.0,336.492,310.097,0.006339938664779332,0.00797995096620881,66.42832822608099,8.820446734486723,350.5658083100552,309.87419168994484
2021-11-19,343.11,342.64,345.1,342.2,21.96M,0.54%,343.11,21960000.0,337.197,311.045,0.005391625399244093,0.008011657487456534,73.72237569060772,8.830110270838816,350.4492365051085,313.3857634948914
2021-11-22,339.83,344.62,349.67,339.55,31.03M,-0.96%,339.83,31030000.0,337.48100000000005,311.9018,-0.00955961644953518,0.008807599253200836,61.76264044943816,8.475400958626437,348.5657908615276,318.4392091384724
2021-11-23,337.68,337.05,339.45,333.56,30.43M,-0.63%,337.68,30430000.0,337.654,312.6596,-0.006326692758143682,0.009026411055178941,56.182795698924735,7.929399064914492,345.2431292264329,324.518870773567
2021-11-24,337.91,336.28,338.16,333.91,21.66M,0.07%,337.91,21660000.0,338.36499999999995,313.3214,0.0006811182184316422,0.007114057067294385,52.66787658802182,7.429603859699512,344.45797046911184,326.77802953088815
2021-11-26,329.68,334.35,337.93,328.12,24.22M,-2.44%,329.68,24220000.0,338.09000000000003,313.8106,-0.024355597644343252,0.010876390151749528,40.98870056497177,6.296834352939129,343.5355844776569,328.2334155223431
2021-11-29,336.63,334.94,339.03,334.74,28.56M,2.11%,336.63,28560000.0,338.081,314.5458,0.02108104828925006,0.012240876787971587,49.56542732979236,5.891994034503568,343.5216950091314,328.7483049908686
2021-11-30,330.59,335.32,337.78,328.99,42.89M,-1.79%,330.59,42890000.0,337.533,315.2716,-0.017942548198318642,0.013508968533402091,44.22662645411461,5.025842855848964,343.36439378617814,329.0276062138219
2021-12-01,330.08,335.13,339.28,329.39,33.40M,-0.15%,330.08,33400000.0,336.59,315.9772,-0.0015426963913003355,0.012864264758874255,49.13834370512203,4.249276059400415,343.6054943763138,328.4815056236863
2021-12-02,329.49,330.3,333.49,327.8,30.77M,-0.18%,329.49,30770000.0,335.627,316.5954,-0.001787445467765325,0.012857079435621118,46.3917525773196,3.545364454668288,343.88845710568927,327.7475428943108
2021-12-03,323.01,331.99,332.7,318.03,41.78M,-1.97%,323.01,41780000.0,333.801,317.0644,-0.019666757716470973,0.013420324979616044,34.032145352900045,2.436540668001612,345.0302245802876,325.2627754197124
2021-12-06,326.19,323.95,327.45,319.23,30.03M,0.98%,326.19,30030000.0,332.109,317.6012,0.009844896442834594,0.013884184361169796,39.13330400351959,1.793712451462227,345.3007733773203,324.00522662267974
2021-12-07,334.92,331.64,335.8,330.1,31.02M,2.68%,334.92,31020000.0,331.618,318.4162,0.02676354272050041,0.016957587351023738,45.4778325123153,1.966041199740971,345.14172251913027,323.95727748086966
2021-12-08,334.97,335.31,335.5,330.8,24.76M,0.01%,334.97,24760000.0,331.34700000000004,319.4452,0.00014928938253921942,0.016868781652617657,45.883753223566785,2.082640176885377,345.07449486326976,323.9265051367302
2021-12-09,333.1,334.41,336.49,332.12,22.21M,-0.56%,333.1,22210000.0,330.86600000000004,320.4272,-0.005582589485625622,0.01692891221025777,41.8511869140236,2.001085071492639,345.06938565382234,324.16161434617766
2021-12-10,342.54,334.98,343.0,334.79,38.10M,2.83%,342.54,38100000.0,332.152,321.63960000000003,0.028339837886520503,0.017156083018363955,49.50632253594319,2.66743266616794,346.09473304040785,324.1472669595921
2021-12-13,339.4,340.68,343.79,339.08,28.90M,-0.92%,339.4,28900000.0,332.42900000000003,322.6456,-0.009166812635020838,0.016455369054982457,49.62667129710019,2.9086174464273427,346.37541555452384,324.13458444547615
2021-12-14,328.34,333.22,334.64,324.11,44.44M,-3.26%,328.34,44440000.0,332.204,323.5502,-0.03258691809074843,0.01880631075968733,42.977443609022544,2.1821540412581157,346.3993981254273,323.3376018745728
2021-12-15,334.65,328.61,335.19,324.5,35.38M,1.92%,334.65,35380000.0,332.661,324.468,0.019217883900834565,0.019800903290121557,47.75420225957561,2.091481526766472,345.94749438447747,323.3035056155225
2021-12-16,324.9,335.71,336.76,323.02,35.03M,-2.91%,324.9,35030000.0,332.202,325.10380000000004,-0.029134917077543676,0.022071740230306156,46.77462887989202,1.2188294823441197,345.81907934887744,322.0099206511225
2021-12-17,323.8,320.88,324.92,317.25,47.98M,-0.34%,323.8,47980000.0,332.281,325.68280000000004,-0.0033856571252691703,0.021137450046994834,40.60073260073263,0.43348865571869055,345.2333615431973,320.8486384568027
2021-12-20,319.91,320.05,322.8,317.57,28.33M,-1.20%,319.91,28330000.0,331.653,326.184,-0.012013588634959826,0.02118763422097896,41.92133131618764,-0.49706029569125576,344.44855538762766,319.3134446123723
2021-12-21,327.29,323.29,327.73,319.8,24.74M,2.31%,327.29,24740000.0,330.89,326.8452,0.023068988152918024,0.020661051977870222,48.088255447444176,-0.6317404109475433,343.3957893418183,319.11221065818177
2021-12-22,333.2,328.3,333.61,325.75,24.83M,1.81%,333.2,24830000.0,330.713,327.6516,0.018057380304928206,0.021631871368436886,52.369395835994375,-0.25860670739109537,342.83320563058754,319.2267943694125
2021-12-23,334.69,332.75,336.39,332.73,19.62M,0.45%,334.69,19620000.0,330.87199999999996,328.4192,0.004471788715486147,0.021593648002814016,57.96725784447476,0.1555419971889478,342.36080192915745,319.3771980708426
2021-12-27,342.45,335.46,342.48,335.43,19.95M,2.32%,342.45,19950000.0,330.863,329.2132,0.023185634467716376,0.020910978398747098,60.43913713405238,1.097276258644058,344.08855823513375,318.92644176486624
2021-12-28,341.25,343.15,343.81,340.32,15.66M,-0.35%,341.25,15660000.0,331.04799999999994,329.954,-0.003504161191414723,0.020705668515247314,54.49893390191897,1.7268711784890343,344.8730543069471,318.6039456930529
2021-12-29,341.95,341.3,344.3,339.68,15.04M,0.21%,341.95,15040000.0,332.409,330.6472,0.0020512820512819108,0.017093667245249394,54.91549295774646,2.2563045637979258,346.19293150705164,318.4200684929483
2021-12-30,339.32,341.91,343.13,338.82,15.99M,-0.77%,339.32,15990000.0,332.87600000000003,331.269,-0.0076911829214797445,0.016577338952854223,54.33389074693421,2.435589357828519,346.95462854720876,318.5823714527913
2021-12-31,336.32,338.51,339.36,335.85,18.00M,-0.88%,336.32,18000000.0,334.018,331.8472,-0.008841211835435625,0.01333376709038057,45.238824249846886,2.3089824089029207,347.29265656950264,318.9273434304974
2022-01-03,334.75,335.35,338.0,329.78,28.92M,-0.47%,334.75,28920000.0,335.113,332.32700000000006,-0.0046681731684110606,0.013413711111528484,46.3529411764706,2.05823357531267,347.0681395412513,320.3258604587487
2022-01-04,329.01,334.83,335.2,326.12,32.67M,-1.71%,329.01,32670000.0,336.023,332.724,-0.017147124719940288,0.014147787367618833,50.57333561526614,1.3804305452882772,346.9324369063649,320.74356309363515
2022-01-05,316.38,325.86,326.07,315.98,40.05M,-3.84%,316.38,40050000.0,334.93199999999996,332.889,-0.03838789094556394,0.017389140264676566,35.89189189189189,-0.1738644844491546,348.1348025542425,317.6871974457575
2022-01-06,313.88,313.15,318.7,311.49,39.65M,-0.79%,313.88,39650000.0,333.0,332.9644,-0.007901890132119616,0.01571207534155822,40.41739130434782,-1.58906583840934,349.24724076083487,314.4657592391651
2022-01-07,314.04,314.15,316.5,310.09,32.72M,0.05%,314.04,32720000.0,330.935,332.7818,0.000509748948642974,0.015471171252779721,41.37199434229137,-2.6669692828122606,350.0114870597016,311.7955129402984
2022-01-10,314.27,309.49,314.72,304.69,44.29M,0.07%,314.27,44290000.0,328.11699999999996,332.58020000000005,0.0007323907782446071,0.01195625500621268,44.66918714555761,-3.462740137739729,349.14814468945684,309.8318553105432
2022-01-11,314.98,313.38,316.61,309.89,29.39M,0.23%,314.98,29390000.0,325.49,332.24739999999997,0.002259203869284576,0.012355267739164446,36.686134544667944,-3.990107729061947,348.3641304915825,308.1738695084175
