Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2022-11-30,16.92,15.7,16.93,15.6,565.30M,8.21%,16.92,565300000.0,15.954000000000002,13.671599999999998,0.08184143222506401,0.03869930355977615,70.49608355091385,0.7416648833973429,17.62367803932807,13.183321960671927
2022-12-01,17.14,17.0,17.26,16.64,470.98M,1.25%,17.14,470980000.0,16.076999999999998,13.749199999999998,0.013002364066193817,0.034919353284104455,61.75972927241964,0.7887043381454486,17.696771159337366,13.502228840662635
2022-12-02,16.88,16.66,16.93,16.44,371.39M,-1.51%,16.88,371390000.0,16.197,13.8356,-0.015169194865811031,0.034970997237390354,54.91949910554562,0.795829787442166,17.674519702150118,13.87048029784988
2022-12-05,16.61,16.68,17.0,16.47,352.26M,-1.58%,16.61,352260000.0,16.317,13.9174,-0.015995260663507094,0.03487517129067709,52.65866209262434,0.7708046575470906,17.67116381416119,14.118836185838807
2022-12-06,15.99,16.53,16.57,15.82,352.69M,-3.75%,15.99,352690000.0,16.384,13.9926,-0.03732691149909684,0.03758545452064539,44.407894736842096,0.6929552861757688,17.589161291602363,14.369838708397634
2022-12-07,16.12,15.77,16.19,15.67,372.39M,0.83%,16.12,372390000.0,16.392000000000003,14.0668,0.008130081300813163,0.03464409152076117,51.926605504587165,0.6344356329797094,17.52866308455072,14.582336915449286
2022-12-08,17.17,16.27,17.18,15.96,515.46M,6.51%,17.17,515460000.00000006,16.457,14.155400000000002,0.06513647642679898,0.039374480169431,61.881977671451374,0.6651175499004083,17.32983149465323,15.12016850534677
2022-12-09,17.0,17.16,17.58,16.98,465.34M,-0.98%,17.0,465340000.0,16.53,14.251000000000001,-0.00990099009901002,0.039117879736871246,62.88492706645056,0.668015148058787,17.420263272523297,15.154736727476706
2022-12-12,17.53,17.04,17.54,16.8,457.33M,3.14%,17.53,457330000.0,16.7,14.3588,0.03117647058823536,0.03812772182255111,66.71709531013616,0.7049518400853341,17.60949299355749,15.085507006442507
2022-12-13,18.07,18.53,18.79,17.71,656.59M,3.06%,18.07,656590000.0,16.943,14.47,0.03080433542498562,0.037672341410040985,65.78538102643857,0.768934127683508,17.913770725040994,14.958229274959004
2022-12-14,17.67,17.99,18.25,17.42,496.89M,-2.20%,17.67,496890000.0,17.018,14.56,-0.022136137244050835,0.030980921328886236,59.05511811023623,0.7783910865973667,18.061542012000206,14.910457987999795
2022-12-15,16.95,17.15,17.32,16.7,478.54M,-4.09%,16.95,478540000.0,16.999000000000002,14.6348,-0.04074702886247894,0.0339177338221356,54.98533724340175,0.7194939337623829,18.102105259615414,14.973894740384589
2022-12-16,16.57,16.86,17.04,16.41,478.23M,-2.25%,16.57,478230000.0,16.968,14.703600000000002,-0.022418879056047114,0.034338542373961875,55.47337278106509,0.6348366894185951,18.09356619730251,15.071433802697488
2022-12-19,16.25,16.57,16.61,16.15,354.04M,-1.91%,16.25,354040000.0,16.932,14.787,-0.01931200965600488,0.03451153888718586,54.42670537010159,0.5357481169051574,18.04215521752934,15.206844782470661
2022-12-20,16.08,16.06,16.31,15.85,403.26M,-1.04%,16.08,403260000.0,16.941,14.875200000000001,-0.010461538461538522,0.03240807764510509,42.733564013840805,0.4384479747147978,17.969338289838554,15.355661710161447
2022-12-21,16.5,16.11,16.63,16.1,325.02M,2.59%,16.5,325020000.0,16.979000000000003,14.973400000000002,0.026119402985074647,0.03333227001030406,44.64882943143814,0.3907233849677674,17.962049213597158,15.408950786402844
2022-12-22,15.34,16.09,16.14,14.88,565.04M,-7.04%,15.34,565040000.0,16.796,15.0502,-0.07030303030303031,0.0327112593303119,38.80813953488374,0.25634402394126,18.037274703188494,15.215725296811506
2022-12-23,15.21,15.2,15.34,14.88,349.33M,-0.87%,15.21,349330000.0,16.617,15.1152,-0.008474576271186418,0.032718326825171604,39.61424332344215,0.1377693789895389,18.11431693984197,15.032683060158037
2022-12-27,14.12,15.07,15.1,14.06,464.90M,-7.14%,14.12,464900000.0,16.276,15.173,-0.07166337935568712,0.03426261324710556,37.031900138696265,-0.04365257222892893,18.357293139693176,14.618706860306823
2022-12-28,14.04,13.93,14.26,13.88,351.07M,-0.60%,14.04,351070000.0,15.873000000000001,15.216,-0.005665722379603388,0.02980314715642495,35.474860335195544,-0.19167657877070177,18.54751888344794,14.268481116552064
2022-12-29,14.6,14.4,14.68,14.23,354.92M,4.04%,14.6,354920000.0,15.565999999999999,15.2686,0.03988603988603989,0.03613266863627302,30.734632683658177,-0.2607930901208597,18.562215385097986,14.021784614902018
2022-12-30,14.61,14.33,14.63,14.23,310.49M,0.08%,14.61,310490000.0,15.331999999999999,15.3198,0.00068493150684934,0.03564541875609111,31.643625192012294,-0.3111744811772983,18.517247166861456,13.813752833138548
2023-01-03,14.31,14.85,15.0,14.1,401.28M,-2.05%,14.31,401280000.0,15.106,15.362199999999998,-0.02053388090349073,0.03560185413447698,24.363057324840767,-0.3710325570058206,18.50246760804408,13.57153239195592
2023-01-04,14.75,14.57,14.85,14.24,431.32M,3.03%,14.75,431320000.0,14.956,15.4078,0.030747728860936352,0.0381927953342986,23.1391585760518,-0.3786019035152819,18.458299316435973,13.429700683564027
2023-01-05,14.27,14.49,14.56,14.15,389.17M,-3.28%,14.27,389170000.0,14.775,15.441200000000002,-0.032542372881355974,0.03892020492770712,22.843450479233226,-0.41850834988576757,18.480988251674013,13.235011748325988
2023-01-06,14.86,14.47,15.01,14.03,405.04M,4.16%,14.86,405040000.0,14.610999999999999,15.473199999999999,0.041345480028030845,0.04079402256702391,32.95269168026101,-0.39793923123146513,18.4518006085672,13.138199391432796
2023-01-09,15.63,15.28,16.06,15.14,504.23M,5.18%,15.63,504230000.0,14.639999999999997,15.527800000000003,0.05181695827725452,0.03885285194103487,42.791411042944794,-0.31586440343984457,18.2950779045878,13.1409220954122
2023-01-10,15.91,15.51,15.96,15.47,384.10M,1.80%,15.91,384100000.0,14.710000000000003,15.5824,0.01791426743442104,0.038916213579486214,47.376543209876544,-0.2256249867547897,18.171602868703527,13.155397131296471
2023-01-11,16.0,15.84,16.03,15.56,353.28M,0.58%,16.0,353280000.0,14.898000000000001,15.625800000000002,0.0056568196103079504,0.02813615162723932,49.37500000000001,-0.14517387696729678,17.944189227158155,13.229810772841844
2023-01-12,16.51,16.1,16.64,15.49,551.41M,3.19%,16.51,551410000.0,15.145,15.686000000000002,0.0318750000000001,0.027882475284167207,50.07704160246535,-0.03980421685496083,17.609505202388714,13.408494797611286
2023-01-13,16.9,16.28,16.92,16.17,447.29M,2.35%,16.9,447290000.0,15.375,15.7532,0.023622047244094224,0.026833390558714552,63.636363636363626,0.07431508057612746,17.42755982481212,13.513440175187883
2023-01-17,17.7,16.9,17.73,16.9,511.10M,4.75%,17.7,511100000.0,15.684000000000001,15.842800000000002,0.047337278106508895,0.028083081252546875,69.48356807511736,0.22669555485317971,17.60795087661817,13.408049123381831
2023-01-18,17.38,17.67,17.87,17.28,439.62M,-1.84%,17.38,439620000.0,15.991,15.922,-0.01807909604519775,0.027700200367590053,79.00355871886121,0.31797147567020545,17.762819665031735,13.334180334968266
2023-01-19,16.76,17.04,17.2,16.73,452.93M,-3.52%,16.76,452930000.0,16.192,15.974,-0.035673187571921616,0.03239420856679949,72.07792207792211,0.33640165322576365,17.83361710776032,13.314382892239687
2023-01-20,17.84,17.01,17.86,16.83,564.97M,6.41%,17.84,564970000.0,16.549,16.0448,0.06443914081145574,0.03164439734911536,74.25149700598804,0.43316146010575096,18.131891112025393,13.19210888797461
2023-01-23,19.19,18.06,19.25,17.82,655.16M,7.59%,19.19,655160000.0,16.982000000000003,16.1366,0.0756726457399104,0.03548172896557199,78.55361596009978,0.6117264203666437,18.711414641703918,12.881585358296082
2023-01-24,19.26,18.83,19.5,18.82,496.20M,0.38%,19.26,496200000.0,17.345,16.246199999999998,0.0036477331943720603,0.03492181735413885,81.77150192554559,0.7502405468346751,19.28135118320394,12.703648816796061
2023-01-25,19.32,18.91,19.37,18.58,449.54M,0.30%,19.32,449540000.0,17.686,16.3176,0.0031152647975076775,0.03540750244764185,80.83670715249664,0.8549995855565271,19.781409725827714,12.614590274172286
2023-01-26,19.8,19.7,20.17,19.28,489.54M,2.48%,19.8,489540000.0,18.066,16.387,0.024844720496894457,0.0350522713001708,87.31443994601892,0.9656227687653143,20.266653776836797,12.697346223163208
2023-01-27,20.36,19.46,20.63,19.41,542.14M,2.84%,20.36,542140000.0,18.451,16.4682,0.028282828282828243,0.03495902252781737,87.26287262872631,1.0859614704956684,20.774656093278516,12.82134390672148
2023-01-30,19.16,19.95,20.14,19.15,488.61M,-5.91%,19.16,488610000.0,18.677,16.518,-0.058939096267190516,0.04323063714686131,72.59923175416135,1.0721418040964217,20.994923491856337,13.057076508143663
2023-01-31,19.54,19.17,19.69,18.95,498.02M,1.96%,19.54,498020000.0,18.861,16.590600000000002,0.019832985386221136,0.04168340139544291,72.9456384323641,1.0794096802326685,21.221958990265378,13.323041009734625
2023-02-01,20.94,19.69,21.19,19.61,660.48M,7.20%,20.94,660480000.0,19.217000000000002,16.6958,0.07164790174002067,0.0443675149824933,76.78958785249459,1.1844838318467303,21.61891639815937,13.589083601840635
2023-02-02,21.71,21.0,21.95,20.7,564.28M,3.66%,21.71,564280000.0,19.712,16.8218,0.036771728748806076,0.040025804037059895,77.42616033755276,1.3147329952839932,22.128619635416392,13.77538036458361
2023-02-03,21.1,21.0,21.74,20.79,429.37M,-2.81%,21.1,429370000.0,20.038000000000004,16.9374,-0.028097650852141887,0.04107402427047201,71.6494845360825,1.3531363797971352,22.31659268310344,14.270407316896563
2023-02-06,21.09,20.81,21.57,20.79,452.20M,-0.05%,21.09,452200000.0,20.228,17.0384,-0.00047393364928915993,0.035854565085335334,69.02356902356902,1.3670064231644474,22.470390291453295,14.739609708546705
2023-02-07,22.17,21.38,22.26,21.15,664.15M,5.14%,22.17,664150000.0,20.519,17.151400000000002,0.05120910384068278,0.03799936073165215,74.76732161323683,1.4484486916355337,22.843949843613228,15.020050156386779
2023-02-08,22.2,22.39,22.88,22.01,559.65M,0.14%,22.2,559650000.0,20.807000000000002,17.27,0.0013531799729362692,0.03806369588355418,79.95594713656388,1.4981433613307047,23.146838851675945,15.346161148324057
2023-02-09,22.34,22.61,23.02,22.12,523.88M,0.59%,22.34,523880000.0,21.061,17.400199999999998,0.006306306306306242,0.03796294850609374,77.64127764127764,1.5311731639542074,23.382572772559232,15.744427227440765
2023-02-10,21.26,21.69,22.08,20.81,550.74M,-4.80%,21.26,550740000.0,21.151000000000003,17.5126,-0.04834377797672329,0.04200623588191053,63.15120711562898,1.4534481014631773,23.405277575618065,16.19672242438194
2023-02-13,21.79,21.54,22.05,20.96,474.92M,2.46%,21.79,474920000.0,21.414,17.61,0.024929444967074277,0.03569165503504648,65.1860744297719,1.41826808838373,23.480646361701883,16.61035363829811
2023-02-14,22.97,21.58,23.05,21.37,675.47M,5.43%,22.97,675470000.0,21.756999999999998,17.7266,0.05415328132170716,0.03794574171851742,69.31216931216932,1.4686738549068536,23.794723665708755,16.823276334291247
2023-02-15,22.76,22.55,22.85,22.11,421.19M,-0.90%,22.76,421190000.0,21.939,17.8442,-0.009142359599477512,0.033324065884748885,66.1220043572985,1.4746763915855787,23.94017097783684,17.21582902216316
2023-02-16,22.0,22.13,22.55,21.93,412.03M,-3.35%,22.0,412030000.0,21.968,17.952,-0.033391915641476366,0.03417150053464651,58.742004264392335,1.4019470241220588,23.733440858216692,17.946559141783307
2023-02-17,21.39,21.63,21.74,20.98,465.89M,-2.79%,21.39,465890000.0,21.997,18.06,-0.02772727272727271,0.03413561591843835,62.68486916951082,1.2803277530424175,23.548959949057448,18.486040050942556
2023-02-21,20.66,21.0,21.49,20.62,410.02M,-3.43%,20.66,410020000.0,21.954,18.1508,-0.03412809724170174,0.03600220558085726,56.12691466083152,1.1122177514496165,23.480423185183497,18.701576814816505
2023-02-22,20.75,20.71,21.1,20.42,513.18M,0.48%,20.75,513179999.99999994,21.812,18.2224,0.004356243949661165,0.03109840646473154,48.78671775223498,0.975012277250709,23.402607860373536,18.928392139626467
2023-02-23,23.66,23.44,23.89,23.02,1.12B,14.02%,23.66,1120000000.0,21.958,18.3556,0.14024096385542162,0.05592930254025598,59.77933801404213,1.0885406119695062,23.706152977079924,19.058847022920077
2023-02-24,23.29,23.23,23.47,22.95,589.72M,-1.60%,23.29,589720000.0,22.053000000000004,18.4708,-0.015638207945900318,0.05641952472463384,61.25385405960945,1.1355666222253191,23.90432636261539,19.209673637384608
2023-02-27,23.5,23.67,23.88,23.45,452.99M,0.92%,23.5,452990000.0,22.276999999999997,18.5794,0.009016745384285096,0.05315503546211209,62.13494461228601,1.1762215690385602,24.14284767999749,19.285152320002513
2023-02-28,23.22,23.37,23.83,23.21,455.96M,-1.21%,23.22,455960000.0,22.419999999999998,18.6904,-0.01191489361702136,0.05337924978319717,55.75027382256296,1.1723333186040534,24.11473184514296,19.719268154857044
2023-03-01,22.7,23.19,23.26,22.51,460.03M,-2.23%,22.7,460030000.0,22.393,18.805400000000002,-0.02239448751076656,0.05141110660400663,52.5987525987526,1.1144455632083137,23.98928425541346,20.16071574458654
2023-03-02,23.31,22.49,23.38,22.43,390.08M,2.71%,23.31,390080000.0,22.448,18.9402,0.026872246696035162,0.05196361589697076,54.80673934588701,1.1050526430183858,24.105371775043523,20.281628224956478
2023-03-03,23.89,23.32,23.9,23.13,412.39M,2.47%,23.89,412390000.0,22.637,19.093,0.024882024882024956,0.05061307845282349,63.71220020855057,1.1313681312682355,24.342581267730505,20.2624187322695
2023-03-06,23.55,23.89,24.25,23.49,437.43M,-1.41%,23.55,437430000.0,22.853,19.2424,-0.014231896190874838,0.04968584237589169,59.36170212765958,1.1119700878028098,24.455260548484937,20.394739451515065
2023-03-07,23.29,23.6,24.13,23.24,515.15M,-1.13%,23.29,515150000.0,23.116,19.3782,-0.011040339702760193,0.04787442600516407,51.88679245283019,1.063359425967473,24.497989127781146,20.572010872218854
2023-03-08,24.18,23.49,24.2,23.42,513.57M,3.83%,24.18,513570000.00000006,23.459,19.555,0.038213825676255864,0.048388508735466504,57.75109170305675,1.0841532444615254,24.721750476963177,20.549249523036824
2023-03-09,23.44,24.17,24.45,23.38,501.26M,-3.08%,23.44,501260000.0,23.437,19.7196,-0.03060380479735314,0.02363428352691561,57.87746170678337,1.0290583359373606,24.80287032621907,20.592129673780924
2023-03-10,22.97,23.41,23.63,22.73,474.87M,-2.01%,22.97,474870000.0,23.404999999999998,19.8966,-0.020051194539249195,0.023983160145123063,58.777777777777764,0.936672771299488,24.83069755949243,20.627302440507574
2023-03-13,22.97,22.75,23.3,22.3,421.89M,0.00%,22.97,421890000.0,23.352,20.0752,0.0,0.023727632723875427,63.96614268440143,0.8536165850869146,24.80051929285101,20.828480707148987
2023-03-14,24.06,23.5,24.22,23.46,474.91M,4.78%,24.06,474910000.0,23.436,20.264400000000002,0.047453199825859826,0.028017950776115467,67.85329018338726,0.8657678171415988,24.926911282620352,20.92908871737965
2023-03-15,24.23,23.76,24.29,23.36,524.49M,0.69%,24.23,524490000.0,23.589,20.4568,0.007065669160432275,0.026449731569272793,54.364471669218986,0.878982966846646,25.073173965126376,20.908826034873623
2023-03-16,25.54,24.03,25.59,23.89,584.95M,5.42%,25.54,584950000.0,23.812,20.681400000000004,0.05406520841931495,0.029908025074584198,65.0602409638554,0.983821241209899,25.498699398847968,20.761300601152037
2023-03-17,25.73,25.98,26.4,25.67,848.55M,0.72%,25.73,848550000.0,23.996000000000002,20.901,0.007439310884886474,0.02942079838514298,64.96644295302013,1.0699045474351259,25.88916828511967,20.743831714880326
2023-03-20,25.9,25.61,26.02,25.13,432.75M,0.68%,25.9,432750000.0,24.231,21.1336,0.00660707345511069,0.028404911213579985,68.25613079019072,1.1387173423701604,26.19309788578193,20.890902114218072
2023-03-21,26.2,26.18,26.39,25.38,547.41M,1.15%,26.2,547410000.0,24.522,21.3604,0.01158301158301156,0.02743483184633022,74.57865168539324,1.2035852889161838,26.35750266682371,21.28049733317629
2023-03-22,26.47,26.42,27.59,26.24,797.29M,1.03%,26.47,797290000.0,24.750999999999998,21.5772,0.010305343511450404,0.02586662648411607,73.30383480825957,1.2622301440286954,26.470635554971377,21.739364445028617
2023-03-23,27.19,27.12,27.5,26.69,564.89M,2.73%,27.19,564890000.0,25.125999999999998,21.802799999999998,0.027200604457876976,0.022125244075585433,73.84393063583813,1.3512284761649518,27.00675247502483,21.556247524975173
2023-03-24,26.78,27.03,27.17,26.35,455.41M,-1.52%,26.78,455410000.0,25.506999999999998,22.0184,-0.015079073188672298,0.021285809330396307,73.10443490701,1.3728513463439,27.35531679792571,21.55668320207429
2023-03-27,26.53,26.84,27.0,26.36,361.03M,-0.93%,26.53,361030000.0,25.863,22.2188,-0.00933532486930544,0.0222327643067414,73.20916905444126,1.3542042919673598,27.61125817233879,21.603741827661207
2023-03-28,26.41,26.45,26.51,25.85,356.10M,-0.46%,26.41,356100000.0,26.098000000000003,22.408999999999995,-0.004523181304183943,0.019659425956325177,67.9549114331723,1.3145895993137486,27.799185940694386,21.734814059305613
2023-03-29,26.98,26.83,27.08,26.6,393.69M,2.17%,26.98,393690000.0,26.373,22.5946,0.021582733812949728,0.01999020607359799,79.30463576158937,1.3140414543650358,28.003065518812807,21.958934481187196
2023-03-30,27.38,27.23,27.5,27.1,364.52M,1.48%,27.38,364520000.0,26.557,22.7946,0.014825796886582587,0.013338813784049696,86.93467336683416,1.3305459965919404,28.28002801379794,22.08897198620206
2023-03-31,27.78,27.14,27.83,27.1,433.93M,1.44%,27.78,433930000.0,26.762,23.015,0.014609203798393144,0.013552418464238854,87.75510204081633,1.3602228203128242,28.617589036504274,22.14041096349572
2023-04-03,27.97,27.51,28.0,27.34,398.72M,0.68%,27.97,398720000.0,26.969,23.2176,0.00683945284377252,0.01355038742783918,85.74040219378426,1.3831294734239137,28.91539947581099,22.284600524189013
2023-04-04,27.45,27.97,28.0,27.31,368.59M,-1.83%,27.45,368590000.0,27.094,23.382800000000003,-0.018591347872720765,0.015789277543121743,77.66323024054982,1.3438326406941528,29.033964400886454,22.582035599113546
2023-04-05,26.88,26.83,27.0,26.4,515.02M,-2.08%,26.88,515020000.0,27.135,23.5352,-0.020765027322404372,0.017541716453241603,63.18897637795275,1.2522601063253198,29.10750112473013,22.77849887526987
2023-04-06,27.04,26.58,27.08,26.43,397.65M,0.58%,27.04,397650000.0,27.119999999999997,23.6896,0.005952380952380931,0.015242688422667015,62.970297029702955,1.1790080055369145,29.091509106569603,23.1544908934304
2023-04-10,27.58,26.82,27.62,26.67,395.28M,2.00%,27.58,395280000.0,27.2,23.8452,0.019970414201183395,0.015531628588927818,65.4981549815498,1.1512576928903044,28.988329665921153,23.71867033407884
2023-04-11,27.17,27.72,27.79,27.13,314.38M,-1.49%,27.17,314380000.0,27.264,23.981399999999997,-0.01486584481508324,0.016109617370683085,58.77034358047019,1.0836896964533302,28.681724430233775,24.44527556976622
2023-04-12,26.5,27.37,27.47,26.45,446.26M,-2.48%,26.5,446260000.0,27.273000000000003,24.128199999999996,-0.02465955097534056,0.018207403895589034,50.25295109612143,0.9649547739291648,28.44776498993027,24.92323501006973
2023-04-13,26.46,26.73,26.89,26.33,353.62M,-0.12%,26.46,353620000.0,27.220999999999997,24.266599999999997,-0.0015094339622641062,0.016631119574594302,43.04761904761904,0.8577413186873919,28.136616598723684,25.45738340127631
2023-04-14,26.76,26.5,26.88,26.22,395.66M,1.11%,26.76,395660000.0,27.159,24.382999999999996,0.01133786848072571,0.016276028198526284,49.80544747081713,0.7878989669317313,28.06072672662764,25.65527327337237
2023-04-17,27.0,26.57,27.01,26.43,321.47M,0.91%,27.0,321470000.0,27.081,24.4888,0.008968609865470878,0.01571816925002228,54.58089668615983,0.7433455692094135,28.001290915432097,25.841709084567906
2023-04-18,27.67,27.53,28.11,27.36,604.81M,2.46%,27.67,604810000.0,27.051,24.6202,0.024814814814814845,0.017821520838628657,61.09154929577467,0.7534151798918245,28.025500913470882,25.99449908652912
2023-04-19,27.93,27.36,28.0,27.23,358.66M,0.95%,27.93,358660000.0,27.099,24.757,0.00939645825804103,0.016915160804986257,58.84543761638734,0.7734592887752854,28.11620635607934,26.07679364392066
2023-04-20,27.1,27.67,28.03,27.0,427.71M,-2.96%,27.1,427710000.0,27.121000000000002,24.8556,-0.029717150017901872,0.018416138239296026,47.586206896551744,0.7141381856067675,28.104213954114332,26.15178604588566
2023-04-21,27.12,26.95,27.18,26.72,345.10M,0.06%,27.12,345100000.0,27.128999999999998,24.953999999999997,0.0007380073800737907,0.01833298829036692,43.91143911439113,0.6611186525191073,28.100279850061735,26.148720149938267
2023-04-24,27.04,27.01,27.37,26.67,339.28M,-0.28%,27.04,339280000.0,27.075,25.048000000000002,-0.002949852507374673,0.01700570623567941,41.24293785310734,0.6056632502137411,28.10080298015524,26.174197019844758
2023-04-25,26.24,27.08,27.25,26.23,378.53M,-2.96%,26.24,378530000.0,26.982,25.1476,-0.029585798816568087,0.01880041304366727,39.17710196779963,0.4914954763253334,28.132431314624423,26.113568685375572
2023-04-26,26.96,27.0,27.33,26.71,406.34M,2.72%,26.96,406340000.0,27.028,25.250999999999998,0.027439024390244038,0.01943668004811527,50.696864111498286,0.45388259961703525,28.10670907204999,26.19429092795001
2023-04-27,27.23,27.36,27.5,26.63,377.16M,1.00%,27.23,377160000.0,27.105,25.336199999999998,0.010014836795252169,0.01955380526633339,51.62393162393163,0.4407798318299996,28.116356397707413,26.209643602292587
2023-04-28,27.75,27.23,27.76,27.07,292.22M,1.92%,27.75,292220000.0,27.203999999999997,25.436,0.019096584649283876,0.02006659207410411,51.45797598627788,0.4669724800671631,28.166423721330297,26.196576278669703
2023-05-01,28.91,27.84,29.06,27.78,570.33M,4.18%,28.91,570330000.0,27.395,25.5742,0.04180180180180182,0.023409917843654215,63.22188449848023,0.5747077744972238,28.466907944818942,26.009092055181057
2023-05-02,28.21,28.68,28.84,28.08,402.73M,-2.42%,28.21,402730000.0,27.449,25.7106,-0.02421307506053272,0.0244017683380254,62.93494704992436,0.5967259365208051,28.513212279529814,25.986787720470186
2023-05-03,27.8,27.84,28.37,27.47,383.39M,-1.45%,27.8,383390000.0,27.436,25.8534,-0.014533853243530626,0.024788176529307638,59.598853868194844,0.5744697849834886,28.551898282218346,25.983101717781658
2023-05-04,27.56,27.65,27.86,27.24,321.85M,-0.86%,27.56,321850000.0,27.482,25.9896,-0.008633093525179936,0.022815936705716047,55.78034682080923,0.5313406658589983,28.57868893627544,26.024311063724568
2023-05-05,28.68,27.83,28.75,27.73,361.49M,4.06%,28.68,361490000.0,27.637999999999998,26.09,0.04063860667634267,0.025871118954439665,60.76923076923076,0.580839610523757,28.793662737901343,25.973337262098653
2023-05-08,29.15,28.52,29.22,28.35,344.98M,1.64%,29.15,344980000.0,27.849,26.207200000000004,0.016387726638772637,0.025858204636464655,59.736842105263136,0.6504944576482963,29.077993746730066,25.846006253269934
2023-05-09,28.57,28.9,28.97,28.45,314.87M,-1.99%,28.57,314870000.0,28.082,26.308600000000002,-0.01989708404802737,0.024442822832164444,54.040404040404034,0.6513864950518737,29.21464953976792,25.84935046023208
2023-05-10,28.89,29.0,29.11,28.46,369.35M,1.10%,28.89,369350000.0,28.275,26.421999999999997,0.011200560028001405,0.02359231168942945,62.078272604588385,0.6701892423617757,29.364745918992465,25.938254081007532
2023-05-11,28.58,28.9,28.95,28.25,322.15M,-1.06%,28.58,322150000.0,28.410000000000004,26.5396,-0.010730356524749074,0.024219698681815192,59.480519480519455,0.652553910569118,29.421988225440046,26.09301177455996
2023-05-12,28.34,28.53,28.78,28.05,274.22M,-0.83%,28.34,274220000.0,28.469,26.6402,-0.008397480755773179,0.024015451821267842,58.269720101781175,0.6121552442293492,29.45087326929942,26.222126730700566
2023-05-15,28.95,28.51,28.97,28.15,293.93M,2.16%,28.95,293930000.0,28.473000000000003,26.7414,0.02152434721242069,0.020979547235417322,67.66623207301174,0.6221887079890251,29.571037118184165,26.29696288181583
2023-05-16,29.21,28.84,29.87,28.83,449.40M,0.90%,29.21,449400000.0,28.573,26.8546,0.00898100172711569,0.019215901644297928,65.60332871012483,0.643699955003143,29.738144281297306,26.2838557187027
2023-05-17,30.18,29.58,30.2,29.43,432.54M,3.30%,30.18,432540000.0,28.811,26.992399999999996,0.033207805546045854,0.02010516000497541,68.6472819216182,0.7305968014671542,30.103093525528084,26.143906474471915
2023-05-18,31.68,30.41,31.83,30.32,748.72M,4.97%,31.68,748720000.0,29.223000000000003,27.1424,0.0497017892644136,0.022876679838066006,72.10348706411698,0.9100106065148346,30.830469244955285,25.87453075504472
2023-05-19,31.26,31.54,31.58,30.92,473.91M,-1.31%,31.26,473910000.0,29.481,27.2988,-0.01325757575757569,0.02231384946131653,64.41717791411044,1.0067022132443277,31.283432721944706,25.8355672780553
2023-05-22,31.18,30.9,31.52,30.68,372.00M,-0.28%,31.18,372000000.0,29.684000000000005,27.463,-0.002559181062060212,0.022408978610599446,69.72111553784859,1.064603589305964,31.6298897835657,25.9031102164343
2023-05-23,30.69,31.0,31.29,30.63,356.25M,-1.57%,30.69,356250000.0,29.895999999999997,27.617400000000004,-0.0157152020525978,0.021884617958078226,68.98817345597898,1.0587473615558949,31.714002366005154,26.263997633994855
2023-05-24,30.54,30.21,30.61,29.81,721.42M,-0.49%,30.54,721420000.0,30.061,27.747000000000003,-0.00488758553274693,0.02216339241743926,69.81382978723404,1.0301278399675944,31.800578084011537,26.53542191598846
2023-05-25,37.98,38.52,39.48,36.63,1.54B,24.37%,37.98,1540000000.0,31.000999999999998,28.022000000000002,0.24361493123772093,0.07763247956885438,83.59826589595376,1.5894700627691591,34.31754589834249,25.09345410165751
2023-05-26,38.95,37.89,39.17,37.55,714.40M,2.54%,38.95,714400000.0,32.062,28.2902,0.02553975776724604,0.07644073702554786,84.17015341701534,2.086966447439675,36.35953323363339,24.171466766366603
2023-05-30,40.11,40.6,41.94,39.95,923.40M,2.99%,40.11,923400000.0,33.178,28.577800000000003,0.029781771501925514,0.07632813137216038,88.67292225201072,2.5454953363132766,38.29764751065912,23.353352489340878
2023-05-31,37.83,39.49,40.29,37.82,1.00B,-5.68%,37.83,1000000000.0,34.04,28.816399999999998,-0.05684367988032912,0.08152495307442913,76.48104265402843,2.6938527810283404,39.29071673316186,23.32228326683814
2023-06-01,39.77,38.49,40.05,38.34,635.87M,5.12%,39.77,635870000.0,34.999,29.087799999999998,0.05128205128205132,0.08183187436720905,80.22690437601297,2.934145904026998,40.54971727947779,23.260282720522216
2023-06-02,39.33,40.1,40.5,39.06,482.73M,-1.11%,39.33,482730000.0,35.763999999999996,29.345,-0.011063615790797177,0.0825145250188363,79.36932121859965,3.053872471572646,41.488210199830995,23.498789800169
2023-06-05,39.17,38.91,39.57,38.71,396.09M,-0.40%,39.17,396090000.0,36.555,29.584600000000002,-0.004068141367912448,0.08209631360224592,77.98466593647316,3.1001098396318056,42.29534898613406,23.740651013865943
2023-06-06,38.65,38.83,39.16,38.15,388.73M,-1.32%,38.65,388730000.0,37.302,29.822,-0.013275465917794271,0.082571956117802,75.48596112311013,3.0595253292550026,42.90826442594804,24.077735574051964
2023-06-07,37.47,38.92,39.5,37.36,512.00M,-3.05%,37.47,512000000.0,37.980000000000004,30.0408,-0.030530401034928878,0.083500101745782,69.46075814201814,2.8987309085409194,43.21382392424956,24.662176075750445
2023-06-08,38.51,37.72,38.86,37.51,417.77M,2.76%,38.51,417770000.0,38.777,30.2828,0.027755537763544114,0.08292679746078226,68.6918445539135,2.822681366288684,43.58975420189501,25.248245798104982
